8187,1
3426,0
10055,0
2108,1
7126,0
1567,0
1374,1
7366,0
3702,0
8145,1
8346,1
7501,1
5067,1
9212,1
8910,0
4608,0
9270,0
4919,0
8602,0
1002,1
12413,1
8995,1
1055,0
9905,0
5795,1
9349,0
9238,1
3634,1
5088,0
1900,0
7550,1
5572,1
10146,1
321,0
2972,1
7379,1
11052,0
8532,0
11774,1
403,1
3081,1
3019,1
7024,0
2786,1
1427,1
1674,0
7883,0
4567,0
6162,1
10554,1
10381,1
7944,1
10668,0
7396,0
3470,1
8056,1
3990,1
3254,1
667,1
1349,0
12394,0
11389,0
6735,0
8967,1
5708,1
10139,0
5607,1
10592,1
5654,0
9852,1
4258,1
6798,0
9976,1
4049,1
6251,1
4018,0
891,1
2162,0
7219,1
6285,1
3887,0
10995,0
11050,1
12101,0
8952,1
1630,1
11616,1
3890,0
9667,1
5934,0
54,0
922,1
3648,1
7559,1
3094,1
4108,1
8463,1
11429,1
12011,1
5341,1
4955,1
11673,1
404,0
3339,1
6940,0
8470,1
9532,0
968,1
599,0
10369,0
2882,1
5927,1
2011,1
10728,0
1783,0
5576,0
6406,1
10662,0
6943,0
8582,0
4237,1
6830,0
3835,0
3242,0
7979,0
12246,1
2378,1
10981,0
4344,0
1108,1
8717,0
8882,1
8154,0
370,1
4886,0
10987,0
10205,1
10234,0
7136,1
10849,0
8696,1
8512,1
2770,1
9561,1
10718,0
526,0
7899,0
10309,0
4829,0
2464,1
1731,0
5026,1
9218,1
3067,0
9831,1
8579,1
10245,1
11058,1
5392,0
1511,0
9147,0
8391,0
3695,0
10425,1
11675,1
6858,1
3715,1
2919,1
1506,1
9351,0
5663,0
5909,0
5997,1
9958,1
4260,1
11227,1
12456,0
12380,1
3450,1
4961,0
6596,1
7850,0
4630,1
1982,1
12441,1
10301,1
9430,1
2445,1
10725,1
12500,0
6088,1
1031,1
7728,1
6690,0
11500,0
12393,0
12206,1
256,0
5066,1
11396,1
4628,1
1226,0
5472,0
5496,1
519,0
438,0
8331,1
2652,0
3465,0
5138,0
12286,0
249,0
5071,1
1769,1
7064,0
7640,0
9066,1
7791,1
4138,1
4542,1
1062,0
1563,1
7414,1
4424,1
5667,1
1798,1
4904,0
4179,0
3148,1
747,1
1814,1
8307,0
1122,1
6984,1
12039,1
1651,0
4898,0
177,1
489,1
2963,1
636,0
8670,1
12224,1
2255,1
1205,1
2996,1
8140,1
200,1
3720,1
1507,1
6132,0
3696,0
11474,1
10623,0
8043,1
7255,1
3741,1
9761,1
222,1
11230,1
10458,1
5604,0
9681,1
3884,1
1676,1
9501,1
12,1
8159,1
3736,1
5726,0
10372,1
5170,0
6468,1
8042,0
7275,1
10803,0
9737,0
299,1
8226,0
3389,0
1145,1
9653,0
3197,0
6365,1
792,1
6894,0
9079,0
5197,0
3131,0
6373,1
10368,1
3574,1
5487,1
2729,0
5476,0
4105,0
1757,0
6196,1
10359,1
3820,1
2705,1
5133,0
7117,1
7609,0
9154,0
8100,0
9304,1
6934,1
9571,0
4888,1
8948,1
3525,0
10341,1
11479,0
8692,0
8633,1
8091,1
1638,1
5449,1
6040,1
4284,0
8222,0
782,1
6229,1
4700,1
11398,1
4346,1
358,1
9113,0
10187,1
6067,1
9472,1
9767,1
390,1
10252,1
4408,1
3172,0
337,1
6930,0
427,0
9771,1
4550,0
800,1
6292,0
8694,1
4635,1
10330,0
1678,1
4606,1
11833,1
9535,1
7895,0
2748,1
8849,1
1405,1
7454,1
10052,0
5093,1
9947,1
852,0
7215,0
7182,0
4351,1
1691,1
2950,1
7542,1
3341,0
6131,0
1787,1
12429,1
5014,1
209,1
9244,0
7288,0
5478,1
1482,1
4936,1
2503,0
8555,0
1369,1
9587,0
7645,1
10379,1
10014,0
5050,1
11665,1
9933,1
7144,1
5375,1
10813,0
2337,0
8381,1
8475,0
4306,0
4609,0
7798,1
7622,1
2563,0
3400,1
1305,0
7226,1
2261,0
8787,0
1779,0
8889,1
4183,0
9999,1
11402,1
9443,1
925,0
10933,1
9323,1
12479,0
10756,1
10510,0
8891,1
3342,0
6204,0
11249,1
10465,1
5186,0
4200,0
8922,0
12169,0
5502,0
993,0
9300,1
10076,1
1357,0
1756,0
10691,0
6151,0
10736,1
7510,1
3966,1
11626,1
7775,1
564,0
12258,1
10056,1
11188,1
78,1
6939,0
681,1
4310,0
10454,0
794,0
10137,1
3267,1
9500,1
3912,1
8760,1
1324,0
8675,1
10464,1
2676,1
7463,1
9829,1
4744,1
1222,0
1983,1
6266,1
10086,1
6683,0
1082,1
1838,1
7744,0
8846,1
3164,1
7852,0
4938,1
4573,1
11998,1
5639,0
4646,1
5841,0
5325,0
10972,0
5303,0
9331,0
7317,0
12474,0
8478,1
12184,1
476,0
9694,1
3367,1
2346,1
7312,1
5494,1
12176,0
1704,1
5584,1
3846,1
8793,1
5171,1
7849,1
3921,1
10423,0
5291,1
5903,1
10044,0
8301,1
10225,1
2657,1
9170,1
2186,1
3180,0
10023,1
5097,0
1698,0
610,1
10099,1
6404,1
4330,1
5376,1
5643,0
10799,0
8067,1
1742,1
1418,0
2262,1
4460,0
3436,1
4383,1
11968,0
10985,1
9285,1
1335,1
6696,1
3260,1
8008,1
6202,0
10414,1
10272,1
2319,1
9832,1
8038,0
7503,1
10147,1
2139,1
11887,1
11841,1
218,0
11810,0
6720,1
10740,0
12347,1
12453,1
8227,1
3764,1
11270,0
6711,0
5157,1
11898,0
8844,0
2502,0
763,1
3304,0
9353,0
10685,1
7590,1
11976,0
2269,1
10082,1
11619,0
5706,1
11110,0
5042,1
7099,1
8009,0
4839,0
730,1
12494,1
9334,1
4513,0
9038,1
2374,1
4715,1
8296,0
4802,1
11462,0
5366,1
7416,0
2001,1
2002,1
9845,1
5948,1
1136,1
4540,0
9424,1
4605,0
3364,1
8281,1
10998,1
7872,1
1610,1
10153,1
7244,0
8809,1
9049,0
6730,0
7297,0
892,0
8272,0
1565,1
12063,1
6538,1
7169,1
3466,1
1351,1
10823,0
11257,1
6173,1
10648,1
9996,1
3130,0
12234,1
8857,1
7750,1
2481,1
7362,0
5486,1
11814,1
8128,0
8333,0
468,0
142,1
10776,0
10008,0
6201,1
198,0
9783,1
11872,0
5707,1
10085,1
8651,1
9608,1
1720,1
9180,1
6308,0
10527,0
2432,0
4010,0
4527,1
7630,0
6398,1
10484,1
8981,0
9626,1
1696,1
8141,0
10016,1
2687,0
6800,1
1904,1
4398,0
3778,1
8336,0
1050,0
10285,1
11204,1
43,1
12279,1
11610,0
2578,0
3068,1
11078,0
10331,0
4509,0
5209,0
9836,1
938,0
9469,0
11653,1
12209,0
10353,1
7856,1
1518,0
7202,0
3287,0
3349,0
9938,1
7985,1
7746,0
10189,1
10633,1
3615,1
9910,0
4453,0
4789,1
3047,1
4206,0
147,1
3496,0
2738,1
3710,1
10557,0
11168,0
3004,0
11378,0
11744,1
9392,0
6991,0
4743,0
3876,0
4572,0
2558,0
1391,0
7812,1
11735,1
7610,0
2602,1
11765,1
6255,1
9820,0
2574,0
8945,1
2,1
7027,0
7181,1
5076,0
916,1
3933,0
10489,0
8769,1
4321,1
1923,0
4061,0
5995,1
10818,0
116,0
7227,0
9913,0
4033,1
12052,1
6048,0
11557,0
9837,1
8130,1
6261,0
2803,1
2740,1
5913,0
10206,0
10199,0
3538,1
592,0
4156,0
539,0
10739,1
5750,0
8507,0
4279,0
7176,1
9242,0
4978,0
2218,0
8539,1
7884,1
11564,0
8158,0
7617,0
8611,1
2335,0
10922,0
3567,1
3631,0
3283,0
8959,1
8608,0
2106,0
10037,0
10463,1
10505,1
8416,1
9312,1
3872,0
8930,1
3273,1
10924,1
6621,1
12129,0
2224,0
5783,1
4691,1
3446,1
9903,1
5045,1
11418,0
2245,0
12302,0
7415,1
9069,1
6836,1
11572,0
302,0
3960,1
7901,1
6611,1
584,1
2692,1
8111,0
8779,1
9073,1
9997,1
11460,0
3639,0
9220,1
7061,0
545,1
6529,1
1457,1
2529,0
727,1
1830,1
1287,1
10761,1
3231,0
1068,1
12058,0
327,1
2974,0
5419,1
8180,1
11039,1
4257,0
1170,1
9249,1
1686,0
1892,1
1268,0
10895,1
4051,1
2797,0
6660,1
10916,1
9631,1
10523,1
9451,0
4633,0
11411,1
12267,0
3586,0
6129,1
8030,0
11785,1
4335,1
6513,0
11566,0
5453,0
9716,1
9274,1
5091,0
3766,0
3588,1
9676,0
12113,1
3439,0
1818,1
12487,1
414,0
1442,1
923,1
3616,0
712,1
1707,1
2614,1
11907,1
4650,1
10075,0
638,0
5672,1
4821,1
9364,1
10393,0
6299,0
10957,0
2016,0
446,1
9684,1
11964,1
11756,1
8029,1
10970,0
9711,0
9744,0
12314,1
8191,0
7525,1
8830,0
11543,0
4316,1
6377,1
2099,1
3074,1
7715,1
10259,1
8710,0
9777,1
8946,0
3017,0
9320,1
9932,1
4797,1
11063,1
8667,0
10656,1
10716,1
1161,1
9291,1
751,1
461,1
2292,0
8430,1
11706,1
2214,1
7332,1
8732,1
10051,0
11184,1
8303,1
2768,1
7424,1
6989,1
7656,0
11021,1
11609,1
9419,1
5189,1
6701,1
7677,1
8653,1
3746,0
1438,0
9799,1
1997,1
12216,0
7533,0
8274,0
2906,0
3452,0
7020,0
4464,1
7409,0
3957,0
7062,1
12073,1
6977,0
2216,1
2777,1
11384,1
3623,1
3630,1
9876,0
4296,0
6052,0
11779,0
5533,1
11725,1
4013,0
11326,1
6670,1
11681,1
26,1
11404,0
319,1
12416,0
3911,0
2924,1
11077,0
9968,1
9416,1
3263,0
740,1
12036,0
12059,0
2443,0
12124,0
9638,0
12499,1
4918,0
9480,1
2954,0
10602,1
7218,1
2961,1
1854,0
5320,0
2406,1
5408,0
2615,0
9567,1
5196,0
7430,1
4056,0
6766,0
12232,1
1962,1
1229,0
